artifact__title,artifact__title_english,artifact__summary,artifact__identifier,artifact__type,artifact__type_label,artifact__date_published,artifact__date_published_year,artifact__date_circa,artifact__uri,artifact__img,artifact__doi,artifact__publication_place,artifact__publisher,artifact__rights,artifact__rights_holder,artifact__rights_uri,artifact__tags,artifact__copyright,artifact__props__Example_Label,artifact__hidden_props__Example_Label,artifact__related_urls,artifact__isbn_online,artifact__isbn_print,artifact__issn_online,artifact__issn_print,artifact__series,artifact__people,artifact__people__author,artifact__people__editor,artifact__access_type,artifact__access_orgs,artifact__search_props__Example_Label,artifact__country,artifact__high_res_thumbnail,artifact__royalty_to_id,artifact__readable,collection__uuid,file__content_type,file__name,file__media_type,file__uuid,file__url,file__language,file__fulltext_s3_url,file__fulltext_paginated_s3_url,file__toc,file__viewer_settings,file__size,file__pages,file__key_terms,file__file_hash
NGOs and Risk: Managing Uncertainty in Local-International Partnerships - Case Studies: Northeast Nigeria & South Sudan,,"This report examines partnerships between international NGOs (INGOs) and local/national NGOs (L/NNGOs) in two complex, conflict-driven emergencies: Nigeria and South Sudan. It presents case studies that are one component of InterAction’s Risk II: Local Actor Partnerships project – an 18-month research study funded by the U.S. Agency for International Development Office of U.S. Foreign Disaster Assistance (USAID/OFDA). The study involves 10 participating international NGOs (INGOs) and is a part of InterAction’s continuing work on organizational risk awareness and responsiveness. This report assesses the risk landscape; the real and perceived risks in local partnerships; and how existing structures, practices, and perceptions hinder or enable effective risk management and mitigation. Its analysis seeks to shed light on how and to what extent INGOs and L/NNGOs effectively assess and manage risk in their approaches to partnering, and how external factors create unintended consequences.",,report,,2019-03-01,,,https://humanitarianoutcomes.org/publications/ngos-and-risk-managing-uncertainty-local-international-partnerships-case-studies,,,,,,,,,,,,,,,,,,,Lindsay Hamsik (InterAction),,,,,,,,,1fe251a4-ed86-40b0-be14-ca863ee1d841,,,,,https://humanitarianoutcomes.org/sites/default/files/publications/ngorisk2_casestudies.pdf,en,,,,,,,,
What is the Aid Worker Security Database (AWSD) and Verification?,,What is the Aid Worker Security Database (AWSD)? How do we collect and verify information? Download our infographic to find out.,,report,,2019-02-01,,,https://humanitarianoutcomes.org/publications/awsdverification,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fe251a4-ed86-40b0-be14-ca863ee1d841,,,,,https://humanitarianoutcomes.org/sites/default/files/publications/awsd_verification_infographic_2019.pdf,en,,,,,,,,
Aid Worker Security Report 2014,,"In this fifth edition of the Aid Worker Security Report provides the latest verified statistics on attacks against aid workers from the Aid Worker Security Database (AWSD), and examines the particular security challenge of road travel.",,report,,2017-09-01,,,https://humanitarianoutcomes.org/publications/aid-worker-security-report-2014,,,,,,,,,,,,,,,,,,,Abby Stoddard|Adele Harmer|Kathleen Ryou,,,,,,,,,1fe251a4-ed86-40b0-be14-ca863ee1d841,,,,,https://humanitarianoutcomes.org/sites/default/files/publications/aid_worker_security_report_2014.pdf,en,,,,,,,,
Evaluation of Sida’s Humanitarian Assistance,,"For Sida, the evaluation is a lessons learned exercise, providing an analysis of what is working well and where there is room for improvement. the report",,report,,2017-09-01,,,https://humanitarianoutcomes.org/publications/evaluation-sida%E2%80%99s-humanitarian-assistance,,,,,,,,,,,,,,,,,,,Lydia Poole|Tasneem Mowjee|Langdon Greenhalgh|Sarah Gharbi,,,,,,,,,1fe251a4-ed86-40b0-be14-ca863ee1d841,,,,,http://www.sida.se/contentassets/6d87558c454a4954a35591bd1ff65ea2/f1959102-482d-438b-8bcb-763ac6ef9083.pdf,en,,,,,,,,
SOHS 2018 Survey,,"The new  survey is . The SOHS takes stock of how the humanitarian system is performing. A new edition will be published in late 2018.Your responses can help ALNAP to understand what it is that humanitarians are doing right, where they are going wrong and what can be learned from it to improve the system's performance. This can potentially help to shape future humanitarian action both within your country and globally.",,report,,2017-11-01,,,https://humanitarianoutcomes.org/publications/sohs-2018-survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fe251a4-ed86-40b0-be14-ca863ee1d841,,,,,https://www.alnap.org/our-topics/the-state-of-the-humanitarian-system,en,,,,,,,,
Mitigating corruption in aid (webinar),,"On 26 October, Adele Harmer from Humanitarian Outcomes and Roslyn Hees from  presented this  organized in partnership with  and Transparency International. The event focused on the key findings of the CREATE report, presenting the main corruption risks, but also key mitigation efforts and recommendations that have been identified in the four analyzed settings. .",,report,,2017-10-01,,,https://humanitarianoutcomes.org/publications/mitigating-corruption-aid-webinar,,,,,,,,,,,,,,,,,,,Adele Harmer|Roslyn Hees,,,,,,,,,1fe251a4-ed86-40b0-be14-ca863ee1d841,,,,,https://www.transparency.org/,en,,,,,,,,
"Independent Evaluation of the Planning, Organisation and Management of the Humanitarian Assistance of the German Federal Foreign Office in the Context of the Syria Crisis  (Forthcoming)",,,,report,,2017-09-01,,,https://humanitarianoutcomes.org/publications/independent-evaluation-planning-organisation-and-management-humanitarian-assistance,,,,,,,,,,,,,,,,,,,Glyn Taylor,,,,,,,,,1fe251a4-ed86-40b0-be14-ca863ee1d841,,,,,,,,,,,,,,
Rapid Real-Time Review: DFID Somalia Drought Response,,"This report looks at DFID's response to the droughts in Somalia. Research findings support the observation that DFID helped to galvanise other donors and action on the part of the overall humanitarian system. Recommendations, lessons learnt and main areas of improvement are identified and highlighted by the research team.",,report,,2018-01-01,,,https://humanitarianoutcomes.org/publications/rapid-real-time-review-dfid-somalia-drought-response,,,,,,,,,,,,,,,,,,,Marc DuBois|Paul Harvey|Glyn Taylor,,,,,,,,,1fe251a4-ed86-40b0-be14-ca863ee1d841,,,,,https://humanitarianoutcomes.org/sites/default/files/publications/dfid_somalia_2017_irf_real_time_review_final.pdf,en,,,,,,,,
Efficiency and Inefficiency in Humanitarian Financing,,The report defines a measure of efficiency in international humanitarian financing and compares the relative efficiencies of the main funding modalities in a sample of recent emergency contexts. It aims to help inform donor decision-making at a time of surging financial demand for humanitarian aid and new momentum for change in the sector.,,report,,2017-12-01,,,https://humanitarianoutcomes.org/publications/efficiency-and-inefficiency-humanitarian-financing,,,,,,,,,,,,,,,,,,,Abby Stoddard|Lydia Poole|Glyn Taylor|Barnaby Willits-King,,,,,,,,,1fe251a4-ed86-40b0-be14-ca863ee1d841,,,,,https://humanitarianoutcomes.org/sites/default/files/publications/humanitarian_financing_efficiency_.pdf,en,,,,,,,,
Financing For Stability: Guidance For Practitioners,,"This guidance outlines the process for developing financing strategies for fragile contexts: financing for stability. The process includes the concrete steps to take to deliver the financing strategy, accompanied by financing principles, and a range of tactical investments, that allow financing actors to use financing to incentivize certain behaviors and priority investments, and to invest in enabling conditions and public goods.",,report,,2018-02-01,,,https://humanitarianoutcomes.org/publications/financing-stability-guidance-practitioners-0,,,,,,,,,,,,,,,,,,,Lydia Poole,,,,,,,,,1fe251a4-ed86-40b0-be14-ca863ee1d841,,,,,https://humanitarianoutcomes.org/sites/default/files/publications/financing_guidance_for_practitioners.pdf,en,,,,,,,,
Financing For Stability: Guidance For Practitioners,,"This guidance outlines the process for developing financing strategies for fragile contexts: financing for stability. The process includes the concrete steps to take to deliver the financing strategy, accompanied by financing principles, and a range of tactical investments, that allow financing actors to use financing to incentivize certain behaviors and priority investments, and to invest in enabling conditions and public goods.",,report,,2018-02-01,,,https://humanitarianoutcomes.org/publications/financing-stability-guidance-practitioners,,,,,,,,,,,,,,,,,,,Lydia Poole,,,,,,,,,1fe251a4-ed86-40b0-be14-ca863ee1d841,,,,,https://humanitarianoutcomes.org/sites/default/files/publications/financing_guidance_for_practitioners.pdf,en,,,,,,,,
Financing For Stability in the Post-2015 Era,,"The paper summarises new and emerging instruments and approaches in financing stability and resilience, and points to some of the gaps and challenges that remain in the fragility, resilience and stability space. It is not intended as holistic policy guidance on “how to” engage effectively across international and domestic, public and private instruments in fragile contexts. Instead, the paper is complemented by separate guidance on financing strategies: approaches to better align financing to support the delivery of results at the country-level. Written for the OECD Development Co-operation Directorate and the International Network on Conflict and Fragility (INCAF).",,report,,2018-02-01,,,https://humanitarianoutcomes.org/publications/financing-stability-post-2015-era,,,,,,,,,,,,,,,,,,,Lydia Poole,,,,,,,,,1fe251a4-ed86-40b0-be14-ca863ee1d841,,,,,https://humanitarianoutcomes.org/sites/default/files/publications/financing_forstabilityin_thepost2015era.pdf,en,,,,,,,,
Independent Review of the Value Added of the Central Emergency Response Fund (CERF) in the Countries Affected by El Niño,,"The review focused on the appropriateness, effectiveness and added value of CERF for the El Niño response. It also identified lessons for CERF’s role in supporting early action, particularly in slow onset emergencies, since the 2015-16 El Niño resulted in droughts in the countries to which CERF responded (except in Fiji). However, this should not preclude CERF from exploring its role in funding early action in rapid onset natural disasters and conflict-related crises.",,report,,2018-03-01,,,https://humanitarianoutcomes.org/publications/independent-review-value-added-central-emergency-response-fund-cerf-countries-affected,,,,,,,,,,,,,,,,,,,"Tasneem Mowjee,|Jock Baker|Lydia Poole",,,,,,,,,1fe251a4-ed86-40b0-be14-ca863ee1d841,,,,,https://humanitarianoutcomes.org/sites/default/files/publications/cerf_el_nino_review_report.pdf,en,,,,,,,,
"Emergency Trauma Response to the Mosul Offensive, 2016-2017",,"In October 2016, a coalition of Iraqi and international forces launched military operations to re-take the city of Mosul from ISIS. In response to the ensuing humanitarian crisis, the international community planned and executed a large-scale assistance operation for the inhabitants of Mosul and those fleeing the city. Under International Humanitarian Law (IHL), the responsibility for collecting and treating the war-wounded lies with the parties involved in combat. Despite initial plans that correctly placed the responsibility for trauma care with the pro-government forces, both the Iraqi and international forces ultimately abdicated this responsibility, leaving humanitarian actors to fill the void.Recognising the ongoing nature of similar military operations in the region and seeking to learn from the Mosul experience, MSF commissioned Humanitarian Outcomes to conduct an independent review of the trauma response to facilitate reflection within MSF and externally within the sector. Recognizing there are no easy answers to the complex problems facing humanitarians in conflicts, the review presents the available evidence and provides analysis aimed to inform difficult decisions over how to provide impartial medical assistance in conflict zones.",,report,,2018-03-01,,,https://humanitarianoutcomes.org/Emergency_Trauma_Response,,,,,,,,,,,,,,,,,,,|Abby Stoddard|Adele Harmer|J. Davidoff,,,,,,,,,1fe251a4-ed86-40b0-be14-ca863ee1d841,,,,,https://humanitarianoutcomes.org/sites/default/files/publications/mosul_report_3_20_18.pdf,en,,,,,,,,
